2017-07-10T08:18:24.066 -2.89497968e+11 -1.78666556e+11  1.34322712e+10,-2.67795088e+11 -2.00844092e+11  1.18136092e+10
2017-07-11T01:50:07.616 -2.88992282e+11 -1.79502555e+11  1.33890565e+10,-2.67725612e+11 -2.01238701e+11  1.18028593e+10
2017-07-11T19:21:51.167 -2.88482727e+11 -1.80336150e+11  1.33456624e+10,-2.67652378e+11 -2.01630483e+11  1.17919438e+10
2017-07-12T12:53:34.718 -2.87969309e+11 -1.81167330e+11  1.33020898e+10,-2.67575391e+11 -2.02019440e+11  1.17808629e+10
2017-07-13T06:25:18.269 -2.87452035e+11 -1.81996084e+11  1.32583389e+10,-2.67494660e+11 -2.02405568e+11  1.17696171e+10
2017-07-13T23:57:01.820 -2.86930912e+11 -1.82822402e+11  1.32144106e+10,-2.67410190e+11 -2.02788868e+11  1.17582069e+10
2017-07-14T17:28:45.371 -2.86405948e+11 -1.83646272e+11  1.31703054e+10,-2.67321988e+11 -2.03169339e+11  1.17466326e+10
2017-07-15T11:00:28.922 -2.85877149e+11 -1.84467684e+11  1.31260238e+10,-2.67230061e+11 -2.03546977e+11  1.17348945e+10
2017-07-16T04:32:12.473 -2.85344523e+11 -1.85286625e+11  1.30815665e+10,-2.67134416e+11 -2.03921784e+11  1.17229932e+10
2017-07-16T22:03:56.023 -2.84808076e+11 -1.86103086e+11  1.30369340e+10,-2.67035058e+11 -2.04293756e+11  1.17109290e+10
2017-07-17T15:35:39.574 -2.84267816e+11 -1.86917055e+11  1.29921270e+10,-2.66931994e+11 -2.04662893e+11  1.16987022e+10
2017-07-18T09:07:23.125 -2.83723749e+11 -1.87728520e+11  1.29471460e+10,-2.66825229e+11 -2.05029193e+11  1.16863133e+10
2017-07-19T02:39:06.676 -2.83175882e+11 -1.88537472e+11  1.29019916e+10,-2.66714771e+11 -2.05392655e+11  1.16737625e+10
2017-07-19T20:10:50.227 -2.82624222e+11 -1.89343899e+11  1.28566644e+10,-2.66600625e+11 -2.05753276e+11  1.16610504e+10
2017-07-20T13:42:33.778 -2.82068777e+11 -1.90147789e+11  1.28111650e+10,-2.66482796e+11 -2.06111056e+11  1.16481772e+10
2017-07-21T07:14:17.329 -2.81509554e+11 -1.90949132e+11  1.27654939e+10,-2.66361291e+11 -2.06465992e+11  1.16351433e+10
2017-07-22T00:46:00.879 -2.80946558e+11 -1.91747917e+11  1.27196519e+10,-2.66236114e+11 -2.06818082e+11  1.16219490e+10
2017-07-22T18:17:44.430 -2.80379798e+11 -1.92544132e+11  1.26736393e+10,-2.66107272e+11 -2.07167325e+11  1.16085947e+10
2017-07-23T11:49:27.981 -2.79809280e+11 -1.93337766e+11  1.26274570e+10,-2.65974770e+11 -2.07513718e+11  1.15950807e+10
2017-07-24T05:21:11.532 -2.79235011e+11 -1.94128809e+11  1.25811053e+10,-2.65838614e+11 -2.07857260e+11  1.15814075e+10
2017-07-24T22:52:55.083 -2.78656998e+11 -1.94917249e+11  1.25345850e+10,-2.65698808e+11 -2.08197949e+11  1.15675752e+10
2017-07-25T16:24:38.634 -2.78075247e+11 -1.95703075e+11  1.24878965e+10,-2.65555358e+11 -2.08535782e+11  1.15535843e+10
2017-07-26T09:56:22.185 -2.77489767e+11 -1.96486275e+11  1.24410406e+10,-2.65408268e+11 -2.08870757e+11  1.15394350e+10
2017-07-27T03:28:05.735 -2.76900564e+11 -1.97266840e+11  1.23940177e+10,-2.65257544e+11 -2.09202872e+11  1.15251277e+10
2017-07-27T20:59:49.286 -2.76307644e+11 -1.98044757e+11  1.23468285e+10,-2.65103190e+11 -2.09532125e+11  1.15106627e+10
2017-07-28T14:31:32.837 -2.75711015e+11 -1.98820015e+11  1.22994735e+10,-2.64945212e+11 -2.09858512e+11  1.14960404e+10
2017-07-29T08:03:16.388 -2.75110683e+11 -1.99592603e+11  1.22519533e+10,-2.64783614e+11 -2.10182032e+11  1.14812609e+10
2017-07-30T01:34:59.939 -2.74506656e+11 -2.00362510e+11  1.22042686e+10,-2.64618400e+11 -2.10502683e+11  1.14663247e+10
2017-07-30T19:06:43.490 -2.73898941e+11 -2.01129725e+11  1.21564199e+10,-2.64449575e+11 -2.10820460e+11  1.14512321e+10
2017-07-31T12:38:27.040 -2.73287543e+11 -2.01894236e+11  1.21084078e+10,-2.64277144e+11 -2.11135363e+11  1.14359832e+10
2017-08-01T06:10:10.591 -2.72672471e+11 -2.02656032e+11  1.20602328e+10,-2.64101110e+11 -2.11447388e+11  1.14205785e+10
2017-08-01T23:41:54.142 -2.72053731e+11 -2.03415103e+11  1.20118957e+10,-2.63921479e+11 -2.11756531e+11  1.14050182e+10
2017-08-02T17:13:37.693 -2.71431330e+11 -2.04171436e+11  1.19633969e+10,-2.63738253e+11 -2.12062792e+11  1.13893025e+10
2017-08-03T10:45:21.244 -2.70805274e+11 -2.04925020e+11  1.19147370e+10,-2.63551437e+11 -2.12366165e+11  1.13734319e+10
2017-08-04T04:17:04.795 -2.70175572e+11 -2.05675844e+11  1.18659166e+10,-2.63361036e+11 -2.12666650e+11  1.13574065e+10
2017-08-04T21:48:48.345 -2.69542229e+11 -2.06423898e+11  1.18169364e+10,-2.63167052e+11 -2.12964241e+11  1.13412266e+10
2017-08-05T15:20:31.896 -2.68905253e+11 -2.07169168e+11  1.17677969e+10,-2.62969490e+11 -2.13258937e+11  1.13248925e+10
2017-08-06T08:52:15.447 -2.68264650e+11 -2.07911645e+11  1.17184987e+10,-2.62768353e+11 -2.13550734e+11  1.13084044e+10
2017-08-07T02:23:58.998 -2.67620427e+11 -2.08651316e+11  1.16690424e+10,-2.62563646e+11 -2.13839629e+11  1.12917627e+10
2017-08-07T19:55:42.549 -2.66972592e+11 -2.09388170e+11  1.16194285e+10,-2.62355370e+11 -2.14125618e+11  1.12749675e+10
2017-08-08T13:27:26.099 -2.66321151e+11 -2.10122197e+11  1.15696577e+10,-2.62143531e+11 -2.14408698e+11  1.12580192e+10
2017-08-09T06:59:09.650 -2.65666111e+11 -2.10853384e+11  1.15197306e+10,-2.61928130e+11 -2.14688866e+11  1.12409180e+10
2017-08-10T00:30:53.201 -2.65007479e+11 -2.11581720e+11  1.14696477e+10,-2.61709172e+11 -2.14966118e+11  1.12236640e+10
2017-08-10T18:02:36.752 -2.64345261e+11 -2.12307193e+11  1.14194096e+10,-2.61486660e+11 -2.15240450e+11  1.12062577e+10
2017-08-11T11:34:20.303 -2.63679466e+11 -2.13029793e+11  1.13690169e+10,-2.61260596e+11 -2.15511859e+11  1.11886991e+10
2017-08-12T05:06:03.853 -2.63010099e+11 -2.13749507e+11  1.13184703e+10,-2.61030984e+11 -2.15780341e+11  1.11709886e+10
2017-08-12T22:37:47.404 -2.62337167e+11 -2.14466325e+11  1.12677703e+10,-2.60797827e+11 -2.16045893e+11  1.11531264e+10
2017-08-13T16:09:30.955 -2.61660678e+11 -2.15180234e+11  1.12169175e+10,-2.60561127e+11 -2.16308509e+11  1.11351126e+10
2017-08-14T09:41:14.506 -2.60980639e+11 -2.15891223e+11  1.11659124e+10,-2.60320887e+11 -2.16568187e+11  1.11169476e+10
2017-08-15T03:12:58.057 -2.60297055e+11 -2.16599281e+11  1.11147558e+10,-2.60077110e+11 -2.16824922e+11  1.10986315e+10
2017-08-15T20:44:41.607 -2.59609935e+11 -2.17304395e+11  1.10634481e+10,-2.59829798e+11 -2.17078711e+11  1.10801646e+10
2017-08-16T14:16:25.158 -2.58919285e+11 -2.18006555e+11  1.10119900e+10,-2.59578954e+11 -2.17329548e+11  1.10615471e+10
2017-08-17T07:48:08.709 -2.58225112e+11 -2.18705749e+11  1.09603820e+10,-2.59324581e+11 -2.17577430e+11  1.10427791e+10
2017-08-18T01:19:52.260 -2.57527423e+11 -2.19401965e+11  1.09086248e+10,-2.59066680e+11 -2.17822353e+11  1.10238609e+10
2017-08-18T18:51:35.811 -2.56826225e+11 -2.20095191e+11  1.08567190e+10,-2.58805254e+11 -2.18064312e+11  1.10047928e+10
2017-08-19T12:23:19.361 -2.56121524e+11 -2.20785416e+11  1.08046651e+10,-2.58540305e+11 -2.18303302e+11  1.09855748e+10
2017-08-20T05:55:02.912 -2.55413329e+11 -2.21472627e+11  1.07524638e+10,-2.58271835e+11 -2.18539319e+11  1.09662072e+10
2017-08-20T23:26:46.463 -2.54701645e+11 -2.22156814e+11  1.07001156e+10,-2.57999846e+11 -2.18772359e+11  1.09466902e+10
2017-08-21T16:58:30.014 -2.53986479e+11 -2.22837965e+11  1.06476212e+10,-2.57724340e+11 -2.19002417e+11  1.09270240e+10
2017-08-22T10:30:13.564 -2.53267840e+11 -2.23516067e+11  1.05949811e+10,-2.57445318e+11 -2.19229487e+11  1.09072088e+10
2017-08-23T04:01:57.115 -2.52545732e+11 -2.24191109e+11  1.05421960e+10,-2.57162784e+11 -2.19453566e+11  1.08872447e+10
2017-08-23T21:33:40.666 -2.51820165e+11 -2.24863079e+11  1.04892664e+10,-2.56876737e+11 -2.19674647e+11  1.08671319e+10
2017-08-24T15:05:24.217 -2.51091144e+11 -2.25531965e+11  1.04361930e+10,-2.56587181e+11 -2.19892727e+11  1.08468706e+10
2017-08-25T08:37:07.768 -2.50358676e+11 -2.26197756e+11  1.03829763e+10,-2.56294115e+11 -2.20107800e+11  1.08264610e+10
2017-08-26T02:08:51.318 -2.49622769e+11 -2.26860439e+11  1.03296170e+10,-2.55997543e+11 -2.20319861e+11  1.08059033e+10
2017-08-26T19:40:35.369 -2.48883424e+11 -2.27520008e+11  1.02761152e+10,-2.55697462e+11 -2.20528906e+11  1.07851974e+10
2017-08-27T13:12:18.921 -2.48140658e+11 -2.28176440e+11  1.02224724e+10,-2.55393879e+11 -2.20734927e+11  1.07643438e+10
2017-08-28T06:44:02.472 -2.47394475e+11 -2.28829729e+11  1.01686887e+10,-2.55086792e+11 -2.20937920e+11  1.07433426e+10
2017-08-29T00:15:46.023 -2.46644880e+11 -2.29479862e+11  1.01147649e+10,-2.54776203e+11 -2.21137880e+11  1.07221938e+10
2017-08-29T17:47:29.574 -2.45891881e+11 -2.30126828e+11  1.00607014e+10,-2.54462113e+11 -2.21334800e+11  1.07008977e+10
2017-08-30T11:19:13.126 -2.45135484e+11 -2.30770614e+11  1.00064990e+10,-2.54144523e+11 -2.21528676e+11  1.06794544e+10
2017-08-31T04:50:56.677 -2.44375697e+11 -2.31411208e+11  9.95215810e+09,-2.53823432e+11 -2.21719501e+11  1.06578641e+10
2017-08-31T22:22:40.228 -2.43612526e+11 -2.32048599e+11  9.89767946e+09,-2.53498843e+11 -2.21907270e+11  1.06361268e+10
2017-09-01T15:54:23.779 -2.42845980e+11 -2.32682774e+11  9.84306365e+09,-2.53170756e+11 -2.22091977e+11  1.06142428e+10
2017-09-02T09:26:07.331 -2.42076065e+11 -2.33313721e+11  9.78831128e+09,-2.52839172e+11 -2.22273616e+11  1.05922122e+10
2017-09-03T02:57:50.882 -2.41302787e+11 -2.33941428e+11  9.73342297e+09,-2.52504090e+11 -2.22452181e+11  1.05700350e+10
2017-09-03T20:29:34.433 -2.40526155e+11 -2.34565882e+11  9.67839934e+09,-2.52165513e+11 -2.22627665e+11  1.05477115e+10
2017-09-04T14:01:17.984 -2.39746175e+11 -2.35187071e+11  9.62324100e+09,-2.51823439e+11 -2.22800063e+11  1.05252417e+10
2017-09-05T07:33:01.536 -2.38962854e+11 -2.35804983e+11  9.56794858e+09,-2.51477869e+11 -2.22969368e+11  1.05026259e+10
2017-09-06T01:04:45.087 -2.38176200e+11 -2.36419606e+11  9.51252268e+09,-2.51128804e+11 -2.23135573e+11  1.04798640e+10
2017-09-06T18:36:28.638 -2.37386220e+11 -2.37030927e+11  9.45696393e+09,-2.50776243e+11 -2.23298673e+11  1.04569563e+10
2017-09-07T12:08:12.190 -2.36592920e+11 -2.37638934e+11  9.40127296e+09,-2.50420187e+11 -2.23458661e+11  1.04339028e+10
2017-09-08T05:39:55.741 -2.35796309e+11 -2.38243615e+11  9.34545039e+09,-2.50060636e+11 -2.23615529e+11  1.04107037e+10
2017-09-08T23:11:39.292 -2.34996393e+11 -2.38844956e+11  9.28949684e+09,-2.49697589e+11 -2.23769272e+11  1.03873591e+10
2017-09-09T16:43:22.843 -2.34193179e+11 -2.39442946e+11  9.23341294e+09,-2.49331046e+11 -2.23919881e+11  1.03638690e+10
2017-09-10T10:15:06.395 -2.33386675e+11 -2.40037572e+11  9.17719931e+09,-2.48961007e+11 -2.24067351e+11  1.03402336e+10
2017-09-11T03:46:49.946 -2.32576889e+11 -2.40628821e+11  9.12085660e+09,-2.48587472e+11 -2.24211675e+11  1.03164530e+10
2017-09-11T21:18:33.497 -2.31763826e+11 -2.41216681e+11  9.06438541e+09,-2.48210441e+11 -2.24352844e+11  1.02925273e+10
2017-09-12T14:50:17.048 -2.30947495e+11 -2.41801140e+11  9.00778640e+09,-2.47829912e+11 -2.24490853e+11  1.02684566e+10
2017-09-13T08:22:00.599 -2.30127903e+11 -2.42382184e+11  8.95106020e+09,-2.47445885e+11 -2.24625692e+11  1.02442410e+10
2017-09-14T01:53:44.151 -2.29305057e+11 -2.42959801e+11  8.89420743e+09,-2.47058359e+11 -2.24757356e+11  1.02198805e+10
2017-09-14T19:25:27.702 -2.28478964e+11 -2.43533978e+11  8.83722874e+09,-2.46667334e+11 -2.24885837e+11  1.01953752e+10
2017-09-15T12:57:11.253 -2.27649633e+11 -2.44104702e+11  8.78012476e+09,-2.46272809e+11 -2.25011126e+11  1.01707253e+10
2017-09-16T06:28:54.804 -2.26817069e+11 -2.44671961e+11  8.72289614e+09,-2.45874783e+11 -2.25133217e+11  1.01459308e+10
2017-09-17T00:00:38.356 -2.25981282e+11 -2.45235742e+11  8.66554351e+09,-2.45473255e+11 -2.25252101e+11  1.01209917e+10
2017-09-17T17:32:21.907 -2.25142277e+11 -2.45796032e+11  8.60806753e+09,-2.45068224e+11 -2.25367770e+11  1.00959083e+10
2017-09-18T11:04:05.458 -2.24300063e+11 -2.46352818e+11  8.55046883e+09,-2.44659688e+11 -2.25480217e+11  1.00706804e+10
2017-09-19T04:35:49.009 -2.23454646e+11 -2.46906087e+11  8.49274807e+09,-2.44247647e+11 -2.25589433e+11  1.00453083e+10
2017-09-19T22:07:32.561 -2.22606035e+11 -2.47455826e+11  8.43490589e+09,-2.43832098e+11 -2.25695409e+11  1.00197920e+10
2017-09-20T15:39:16.112 -2.21754237e+11 -2.48002022e+11  8.37694294e+09,-2.43413041e+11 -2.25798139e+11  9.99413142e+09
2017-09-21T09:10:59.663 -2.20899260e+11 -2.48544662e+11  8.31885989e+09,-2.42990475e+11 -2.25897612e+11  9.96832678e+09
2017-09-22T02:42:43.214 -2.20041110e+11 -2.49083733e+11  8.26065737e+09,-2.42564397e+11 -2.25993821e+11  9.94237808e+09
2017-09-22T20:14:26.766 -2.19179795e+11 -2.49619222e+11  8.20233606e+09,-2.42134805e+11 -2.26086756e+11  9.91628538e+09
2017-09-23T13:46:10.317 -2.18315324e+11 -2.50151116e+11  8.14389660e+09,-2.41701699e+11 -2.26176410e+11  9.89004873e+09
2017-09-24T07:17:53.868 -2.17447704e+11 -2.50679401e+11  8.08533966e+09,-2.41265076e+11 -2.26262773e+11  9.86366818e+09
2017-09-25T00:49:37.419 -2.16576941e+11 -2.51204064e+11  8.02666591e+09,-2.40824934e+11 -2.26345836e+11  9.83714377e+09
2017-09-25T18:21:20.970 -2.15703045e+11 -2.51725091e+11  7.96787600e+09,-2.40381271e+11 -2.26425589e+11  9.81047554e+09
2017-09-26T11:53:04.522 -2.14826022e+11 -2.52242471e+11  7.90897060e+09,-2.39934086e+11 -2.26502025e+11  9.78366354e+09
2017-09-27T05:24:48.073 -2.13945881e+11 -2.52756188e+11  7.84995039e+09,-2.39483375e+11 -2.26575132e+11  9.75670780e+09
2017-09-27T22:56:31.624 -2.13062628e+11 -2.53266231e+11  7.79081604e+09,-2.39029137e+11 -2.26644903e+11  9.72960835e+09
2017-09-28T16:28:15.175 -2.12176273e+11 -2.53772584e+11  7.73156821e+09,-2.38571370e+11 -2.26711326e+11  9.70236523e+09
2017-09-29T09:59:58.727 -2.11286822e+11 -2.54275235e+11  7.67220759e+09,-2.38110070e+11 -2.26774393e+11  9.67497846e+09
2017-09-30T03:31:42.278 -2.10394283e+11 -2.54774171e+11  7.61273486e+09,-2.37645235e+11 -2.26834094e+11  9.64744806e+09
2017-09-30T21:03:25.829 -2.09498665e+11 -2.55269377e+11  7.55315068e+09,-2.37176863e+11 -2.26890418e+11  9.61977406e+09
2017-10-01T14:35:09.380 -2.08599974e+11 -2.55760840e+11  7.49345576e+09,-2.36704951e+11 -2.26943355e+11  9.59195647e+09
2017-10-02T08:06:52.931 -2.07698220e+11 -2.56248546e+11  7.43365076e+09,-2.36229496e+11 -2.26992896e+11  9.56399532e+09
2017-10-03T01:38:36.483 -2.06793410e+11 -2.56732482e+11  7.37373639e+09,-2.35750495e+11 -2.27039029e+11  9.53589061e+09
2017-10-03T19:10:20.034 -2.05885551e+11 -2.57212633e+11  7.31371333e+09,-2.35267946e+11 -2.27081745e+11  9.50764235e+09
2017-10-04T12:42:03.585 -2.04974652e+11 -2.57688987e+11  7.25358227e+09,-2.34781844e+11 -2.27121033e+11  9.47925056e+09
2017-10-05T06:13:47.136 -2.04060722e+11 -2.58161528e+11  7.19334391e+09,-2.34292188e+11 -2.27156881e+11  9.45071523e+09
2017-10-05T23:45:30.687 -2.03143767e+11 -2.58630244e+11  7.13299895e+09,-2.33798973e+11 -2.27189280e+11  9.42203636e+09
2017-10-06T17:17:14.239 -2.02223796e+11 -2.59095119e+11  7.07254809e+09,-2.33302196e+11 -2.27218217e+11  9.39321396e+09
2017-10-07T10:48:57.790 -2.01300817e+11 -2.59556141e+11  7.01199203e+09,-2.32801854e+11 -2.27243682e+11  9.36424801e+09
2017-10-08T04:20:41.341 -2.00374838e+11 -2.60013295e+11  6.95133148e+09,-2.32297943e+11 -2.27265664e+11  9.33513852e+09
2017-10-08T21:52:24.892 -1.99445868e+11 -2.60466567e+11  6.89056715e+09,-2.31790460e+11 -2.27284150e+11  9.30588547e+09
2017-10-09T15:24:08.443 -1.98513914e+11 -2.60915943e+11  6.82969974e+09,-2.31279401e+11 -2.27299130e+11  9.27648884e+09
2017-10-10T08:55:51.995 -1.97578986e+11 -2.61361409e+11  6.76872998e+09,-2.30764762e+11 -2.27310592e+11  9.24694862e+09
2017-10-11T02:27:35.546 -1.96641090e+11 -2.61802950e+11  6.70765858e+09,-2.30246539e+11 -2.27318523e+11  9.21726480e+09
2017-10-11T19:59:19.097 -1.95700236e+11 -2.62240552e+11  6.64648626e+09,-2.29724728e+11 -2.27322912e+11  9.18743734e+09
2017-10-12T13:31:02.648 -1.94756432e+11 -2.62674201e+11  6.58521374e+09,-2.29199325e+11 -2.27323747e+11  9.15746622e+09
2017-10-13T07:02:46.199 -1.93809686e+11 -2.63103882e+11  6.52384176e+09,-2.28670326e+11 -2.27321015e+11  9.12735141e+09
2017-10-14T00:34:29.751 -1.92860006e+11 -2.63529581e+11  6.46237103e+09,-2.28137726e+11 -2.27314703e+11  9.09709289e+09
2017-10-14T18:06:13.302 -1.91907402e+11 -2.63951283e+11  6.40080230e+09,-2.27601521e+11 -2.27304799e+11  9.06669061e+09
2017-10-15T11:37:56.853 -1.90951881e+11 -2.64368974e+11  6.33913630e+09,-2.27061706e+11 -2.27291290e+11  9.03614454e+09
2017-10-16T05:09:40.404 -1.89993453e+11 -2.64782639e+11  6.27737376e+09,-2.26518278e+11 -2.27274164e+11  9.00545465e+09
2017-10-16T22:41:23.955 -1.89032125e+11 -2.65192264e+11  6.21551544e+09,-2.25971230e+11 -2.27253406e+11  8.97462087e+09
2017-10-17T16:13:07.507 -1.88067907e+11 -2.65597833e+11  6.15356207e+09,-2.25420559e+11 -2.27229004e+11  8.94364318e+09
2017-10-18T09:44:51.058 -1.87100807e+11 -2.65999333e+11  6.09151440e+09,-2.24866258e+11 -2.27200945e+11  8.91252151e+09
2017-10-19T03:16:34.609 -1.86130833e+11 -2.66396748e+11  6.02937319e+09,-2.24308324e+11 -2.27169214e+11  8.88125583e+09
2017-10-19T20:48:18.160 -1.85157995e+11 -2.66790063e+11  5.96713919e+09,-2.23746751e+11 -2.27133797e+11  8.84984606e+09
2017-10-20T14:20:01.711 -1.84182301e+11 -2.67179263e+11  5.90481316e+09,-2.23181534e+11 -2.27094681e+11  8.81829215e+09
2017-10-21T07:51:45.263 -1.83203761e+11 -2.67564333e+11  5.84239586e+09,-2.22612668e+11 -2.27051852e+11  8.78659405e+09
2017-10-22T01:23:28.814 -1.82222383e+11 -2.67945259e+11  5.77988806e+09,-2.22040146e+11 -2.27005294e+11  8.75475168e+09
2017-10-22T18:55:12.365 -1.81238175e+11 -2.68322025e+11  5.71729052e+09,-2.21463964e+11 -2.26954994e+11  8.72276498e+09
2017-10-23T12:26:55.916 -1.80251148e+11 -2.68694616e+11  5.65460403e+09,-2.20884115e+11 -2.26900938e+11  8.69063388e+09
2017-10-24T05:58:39.467 -1.79261310e+11 -2.69063017e+11  5.59182936e+09,-2.20300595e+11 -2.26843108e+11  8.65835829e+09
2017-10-24T23:30:23.018 -1.78268669e+11 -2.69427212e+11  5.52896728e+09,-2.19713396e+11 -2.26781492e+11  8.62593816e+09
2017-10-25T17:02:06.570 -1.77273236e+11 -2.69787186e+11  5.46601859e+09,-2.19122514e+11 -2.26716073e+11  8.59337339e+09
2017-10-26T10:33:50.121 -1.76275020e+11 -2.70142925e+11  5.40298407e+09,-2.18527941e+11 -2.26646836e+11  8.56066390e+09
2017-10-27T04:05:33.672 -1.75274029e+11 -2.70494411e+11  5.33986451e+09,-2.17929672e+11 -2.26573765e+11  8.52780961e+09
2017-10-27T21:37:17.223 -1.74270273e+11 -2.70841630e+11  5.27666072e+09,-2.17327700e+11 -2.26496845e+11  8.49481042e+09
2017-10-28T15:09:00.774 -1.73263761e+11 -2.71184566e+11  5.21337348e+09,-2.16722018e+11 -2.26416059e+11  8.46166624e+09
2017-10-29T08:40:44.325 -1.72254503e+11 -2.71523204e+11  5.15000361e+09,-2.16112621e+11 -2.26331391e+11  8.42837698e+09
2017-10-30T02:12:27.877 -1.71242508e+11 -2.71857527e+11  5.08655191e+09,-2.15499501e+11 -2.26242824e+11  8.39494254e+09
2017-10-30T19:44:11.428 -1.70227785e+11 -2.72187521e+11  5.02301919e+09,-2.14882652e+11 -2.26150341e+11  8.36136282e+09
2017-10-31T13:15:54.979 -1.69210345e+11 -2.72513169e+11  4.95940628e+09,-2.14262066e+11 -2.26053926e+11  8.32763770e+09
2017-11-01T06:47:38.530 -1.68190196e+11 -2.72834455e+11  4.89571399e+09,-2.13637737e+11 -2.25953562e+11  8.29376709e+09
2017-11-02T00:19:22.081 -1.67167349e+11 -2.73151363e+11  4.83194314e+09,-2.13009656e+11 -2.25849230e+11  8.25975086e+09
2017-11-02T17:51:05.632 -1.66141813e+11 -2.73463878e+11  4.76809458e+09,-2.12377818e+11 -2.25740914e+11  8.22558890e+09
2017-11-03T11:22:49.184 -1.65113597e+11 -2.73771982e+11  4.70416912e+09,-2.11742214e+11 -2.25628596e+11  8.19128111e+09
2017-11-04T04:54:32.735 -1.64082713e+11 -2.74075661e+11  4.64016762e+09,-2.11102837e+11 -2.25512256e+11  8.15682734e+09
2017-11-04T22:26:16.286 -1.63049169e+11 -2.74374898e+11  4.57609091e+09,-2.10459679e+11 -2.25391878e+11  8.12222748e+09
2017-11-05T15:57:59.837 -1.62012975e+11 -2.74669677e+11  4.51193985e+09,-2.09812732e+11 -2.25267442e+11  8.08748140e+09
2017-11-06T09:29:43.388 -1.60974142e+11 -2.74959980e+11  4.44771527e+09,-2.09161989e+11 -2.25138930e+11  8.05258897e+09
2017-11-07T03:01:26.939 -1.59932680e+11 -2.75245792e+11  4.38341805e+09,-2.08507440e+11 -2.25006321e+11  8.01755005e+09
2017-11-07T20:33:10.490 -1.58888599e+11 -2.75527097e+11  4.31904904e+09,-2.07849078e+11 -2.24869598e+11  7.98236451e+09
2017-11-08T14:04:54.042 -1.57841908e+11 -2.75803878e+11  4.25460911e+09,-2.07186895e+11 -2.24728741e+11  7.94703220e+09
2017-11-09T07:36:37.593 -1.56792619e+11 -2.76076117e+11  4.19009914e+09,-2.06520881e+11 -2.24583729e+11  7.91155297e+09
2017-11-10T01:08:21.144 -1.55740741e+11 -2.76343799e+11  4.12551999e+09,-2.05851029e+11 -2.24434542e+11  7.87592669e+09
2017-11-10T18:40:04.695 -1.54686286e+11 -2.76606907e+11  4.06087256e+09,-2.05177329e+11 -2.24281160e+11  7.84015319e+09
2017-11-11T12:11:48.246 -1.53629263e+11 -2.76865423e+11  3.99615772e+09,-2.04499772e+11 -2.24123563e+11  7.80423232e+09
2017-11-12T05:43:31.797 -1.52569683e+11 -2.77119332e+11  3.93137637e+09,-2.03818349e+11 -2.23961729e+11  7.76816393e+09
2017-11-12T23:15:15.348 -1.51507557e+11 -2.77368615e+11  3.86652941e+09,-2.03133052e+11 -2.23795637e+11  7.73194784e+09
2017-11-13T16:46:58.900 -1.50442895e+11 -2.77613257e+11  3.80161774e+09,-2.02443870e+11 -2.23625265e+11  7.69558390e+09
2017-11-14T10:18:42.451 -1.49375708e+11 -2.77853239e+11  3.73664227e+09,-2.01750794e+11 -2.23450591e+11  7.65907194e+09
2017-11-15T03:50:26.002 -1.48306007e+11 -2.78088545e+11  3.67160390e+09,-2.01053814e+11 -2.23271595e+11  7.62241177e+09
2017-11-15T21:22:09.553 -1.47233803e+11 -2.78319157e+11  3.60650357e+09,-2.00352921e+11 -2.23088252e+11  7.58560324e+09
2017-11-16T14:53:53.104 -1.46159107e+11 -2.78545059e+11  3.54134220e+09,-1.99648104e+11 -2.22900540e+11  7.54864615e+09
2017-11-17T08:25:36.655 -1.45081930e+11 -2.78766232e+11  3.47612071e+09,-1.98939353e+11 -2.22708436e+11  7.51154032e+09
2017-11-18T01:57:20.206 -1.44002283e+11 -2.78982659e+11  3.41084004e+09,-1.98226658e+11 -2.22511916e+11  7.47428557e+09
2017-11-18T19:29:03.757 -1.42920177e+11 -2.79194323e+11  3.34550114e+09,-1.97510008e+11 -2.22310958e+11  7.43688170e+09
2017-11-19T13:00:47.309 -1.41835624e+11 -2.79401205e+11  3.28010495e+09,-1.96789393e+11 -2.22105536e+11  7.39932852e+09
2017-11-20T06:32:30.860 -1.40748635e+11 -2.79603289e+11  3.21465242e+09,-1.96064801e+11 -2.21895626e+11  7.36162584e+09
2017-11-21T00:04:14.411 -1.39659221e+11 -2.79800557e+11  3.14914451e+09,-1.95336222e+11 -2.21681204e+11  7.32377345e+09
2017-11-21T17:35:57.962 -1.38567394e+11 -2.79992990e+11  3.08358220e+09,-1.94603645e+11 -2.21462244e+11  7.28577114e+09
2017-11-22T11:07:41.513 -1.37473166e+11 -2.80180571e+11  3.01796645e+09,-1.93867058e+11 -2.21238721e+11  7.24761871e+09
2017-11-23T04:39:25.064 -1.36376548e+11 -2.80363281e+11  2.95229823e+09,-1.93126450e+11 -2.21010608e+11  7.20931595e+09
2017-11-23T22:11:08.615 -1.35277553e+11 -2.80541103e+11  2.88657854e+09,-1.92381809e+11 -2.20777881e+11  7.17086263e+09
2017-11-24T15:42:52.166 -1.34176191e+11 -2.80714019e+11  2.82080837e+09,-1.91633123e+11 -2.20540511e+11  7.13225854e+09
2017-11-25T09:14:35.718 -1.33072476e+11 -2.80882009e+11  2.75498871e+09,-1.90880379e+11 -2.20298472e+11  7.09350345e+09
2017-11-26T02:46:19.269 -1.31966418e+11 -2.81045057e+11  2.68912056e+09,-1.90123566e+11 -2.20051737e+11  7.05459714e+09
